,MarketName,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,Longitude,Latitude,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,Region,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Yelp Results,Yelp Price,Yelp Rating
7086,Solana Beach Farmers Market,Solana Beach,San Diego,California,92075,01/01/2016 to 12/31/2016,Sun: 12:00 PM-4:00 PM;,,,,,,,-117.269204,32.987194,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,7/26/2018 4:41:41 PM,West,43.8,12345.0,1085.0,87701.0,56471.0,,,
7087,Soledad FM,Soledad,Monterey,California,93960,,,,,,,,,-121.33,36.4275,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,West,35.2,27334.0,3440.0,50504.0,10976.0,,,
7088,Solvang CFM,Solvang,Santa Barbara,California,93101,,,,,,,,,-120.14,34.595,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,31.2,32523.0,6041.0,55042.0,27139.0,,,
7089,Somersville CFM,Somersville,Contra Costa,California,94509,,,,,,,,,-121.842,38.0033,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,West,34.0,62651.0,11190.0,53953.0,22690.0,,,
7090,Sonoma Friday CFM,Donoma,Sonoma,California,95409,,,,,,,,,-122.475,38.2953,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,49.0,26055.0,2341.0,66567.0,37927.0,,,
7091,Sonora's Certified Farmers' Market,Sonora,Tuolumne,California,95370,05/20/2017 to 10/14/2017,Sat: 7:30 AM-11:30 AM;,,,,,,,-120.3816619,37.9836641,Y,Y,N,Y,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,7/26/2018 3:56:41 PM,West,48.2,28021.0,3885.0,48583.0,28359.0,,,
7092,South Berkeley Farmers' Market,Berkeley,Alameda,California,94703,01/01/2016 to 12/31/2016,Tue: 2:00 PM-6:30 PM;,,,,,,,-122.27192240000002,37.84776110000001,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,6/27/2016 1:44:18 PM,West,34.9,21281.0,3927.0,55554.0,35844.0,,,
7093,South Gate Farmers Market,South Gate,Los Angeles,California,90280,01/01/2014 to 12/31/2014,Mon: 10:00 AM-3:00 PM;,,,,,,,-118.184745,33.942098,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,5/12/2014 6:30:07 PM,West,30.3,95000.0,19954.0,42776.0,14259.0,,,
7094,South Lake Tahoe Tuesday Farmers Market,South Lake Tahoe,El Dorado,California,96150,06/03/2014 to 10/14/2014,Tue: 8:00 AM-1:00 PM;,,,,,,,-119.979964,38.929445,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,3/21/2014 5:52:09 PM,West,40.0,28686.0,4443.0,46859.0,25479.0,,,
7095,South Pasadena Farmers Market,South Pasadena,Los Angeles,California,91030,03/14/2013 to 11/07/2013,Thu: 4:00 PM-8:00 PM;,11/14/2013 to 03/13/2014,Thu: 4:00 PM-7:00 PM;,,,,,-118.1572818,34.1147385,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,3/31/2014 11:23:28 PM,West,39.4,25747.0,1711.0,85058.0,47043.0,,,
7096,South San Francisco Certified Farmers' Market,South San Francisco ,San Mateo,California,94080,05/02/2015 to 10/24/2015,Sat: 10:00 AM-2:00 PM;,,,,,,,-122.427016,37.654723,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/16/2015 7:20:06 PM,West,37.8,65200.0,4563.0,77058.0,31603.0,,,
7097,Spencer's Market - Morro Bay,Morro Bay,San Luis Obispo,California,93442,,,,,,,,,-120.859,35.3904,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,50.7,10896.0,1428.0,51010.0,33140.0,,,
7098,St Helena Farmers Market (Napa Valley California),St. Helena,Napa,California,94574,05/05/2017 to 10/27/2017,Fri: 7:30 AM-12:00 PM;,,,,,,,-122.465451,38.49247,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,4/6/2017 7:53:40 PM,West,47.3,9538.0,556.0,83551.0,53798.0,,,
7099,Stanford CFM,Standord,Santa Clara,California,94305,,,,,,,,,-122.171,37.4244,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,21.5,13515.0,1161.0,64697.0,33871.0,,,
7100,Stockton Downtown Certified Farmers Market,Stockton,San Joaquin,California,95201,05/01/2013 to 10/30/2013,Wed: 8:00 AM-2:00 PM;,,,,,,,-121.287689,37.953072,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 11:48:11 PM,West,,,,,,,,
7101,Stockton Kaiser CFM,Stockton,San Joaquin,California,95205,,,,,,,,,-121.289,37.953,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,28.9,35831.0,12454.0,33043.0,12489.0,,,
7102,Stonecreek Village Farmers' Market,Stockton,San Joaquin,California,95207,May to October,Sat:9:00 AM - 1:00 PM;,,,,,,,-121.318491,38.001426,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/14/2012 12:54:55 PM,West,31.6,47883.0,11821.0,39301.0,20320.0,,,
7103,Stonestown Farmers Market,San Francisco,San Francisco,California,94132,01/01/2016 to 12/31/2016,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.478978,37.730057,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,7/13/2016 1:44:55 PM,West,34.8,31080.0,5542.0,69223.0,31418.0,,,
7104,Studio City Farmers Market,Studio City,Los Angeles,California,91604,,,,,,,,,-118.393,34.1434,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,West,40.7,28468.0,1998.0,88579.0,67802.0,,,
7105,Sunblest,Modesto,Stanislaus,California,95354,,,,,,,,,-120.996,37.6372,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,West,30.9,24856.0,6591.0,36285.0,18535.0,,,
7106,Sunday Civic Center Farmers Market,San Rafael,Marin,California,94903,01/01/2016 to 12/31/2016,Sun: 8:00 AM-1:00 PM;,,,,,,,-122.531204,37.998052,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,7/13/2016 1:10:16 PM,West,46.4,30411.0,1931.0,88646.0,48387.0,,,
7107,Sunnyvale Farmers' Market,Sunnyvale,Santa Clara,California,94088,January to December,Sat:9:00 AM - 1:00 PM;,,,,,,,-122.0072376,37.3713926,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/1/2012 5:45:22 PM,West,,,,,,,,
7108,Sunrise Mall Farmers Market,Citrus Heights,Sacramento,California,95610,01/01/2014 to 12/31/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,-121.267404,38.671941,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,8/20/2014 5:47:39 PM,West,36.4,43333.0,6420.0,50928.0,25334.0,,,
7109,Sunrise Station Certified Farmers' Market,Rancho Cordova,Sacramento,California,95670,January to December,Sat:8:00 AM - 12:00 PM;,,,,,,,-121.2694,38.60565,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,5/15/2012 2:18:26 PM,West,36.1,53259.0,8835.0,54915.0,28377.0,,,
7110,Surprise Valley Saturday Market,Cedarville ,Modoc,California,96104,06/25/2016 to 10/22/2016,Sat: 9:00 AM-12:00 PM;,,,,,,,-120.171644,41.527751,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,3/18/2016 6:09:07 PM,West,58.9,675.0,68.0,34779.0,28041.0,,,
7111,Sutter Davis Hospital Farmers Market,Davis,Yolo,California,95616,05/15/2014 to 08/28/2014,Thu: 10:00 AM-1:00 PM;,,,,,,,-121.771134,38.562819,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/13/2014 2:32:08 PM,West,23.0,47995.0,12860.0,44741.0,27145.0,,,
7112,Tahoe City Farmers Market Thursday CFM,Tahoe City,Nevada,California,96145,05/10/2018 to 10/11/2018,Thu: 8:00 AM-1:00 PM;,,,,,,,-120.14113,39.169938,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,3/18/2018 11:37:54 AM,West,42.1,2997.0,232.0,66628.0,34442.0,,,
7113,Tam Valley Farmers Market,Mill Valley,,California,94941,,,,,,,,,-122.524,37.8803,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,West,45.5,30650.0,1464.0,110221.0,71971.0,,,
7114,Tarana Farmers Market,Tarzana,Los Angeles,California,91356,,,,,,,,,-118.549,34.1726,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,41.9,30090.0,3860.0,70759.0,42149.0,,,
7115,Tehachapi CFM,Tehachapi,Kern,California,93561,,,,,,,,,-118.447,35.131,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,39.3,34851.0,3665.0,57433.0,24708.0,,,
7116,Temescal Farmers' Market,Oakland,Alameda,California,94618,January to December,sun:9:00 AM - 1:00 PM;,,,,,,,-122.2603683,37.8394875,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/1/2012 6:04:24 PM,West,42.3,17226.0,955.0,116604.0,71892.0,,,
7117,Temple City CFM ,Temple City,Los Angeles,California,91780,01/01/2014 to 12/31/2014,Sun: 8:00 AM-1:00 PM;,,,,,,,-118.05786299999998,34.107690000000005,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,3/14/2014 11:25:26 AM,West,40.9,34890.0,3455.0,66158.0,27275.0,,,
7118,Templeton CFM,Templeton,San Luis Obispo,California,93446,,,,,,,,,-120.707,35.5491,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 27 2010 10:01AM,West,39.4,43356.0,4600.0,62529.0,32632.0,,,
7119,Templeton Farmers Market,Templeton,,California,93465,,,,,,,,,-120.707,35.5488,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,West,42.4,9738.0,849.0,80884.0,35409.0,,,
7120,The BLVD Market,Lancaster,Los Angeles,California,93534,04/06/2017 to 10/26/2017,Thu: 4:00 PM-9:00 PM;,11/02/2017 to 03/29/2018,Thu: 2:00 PM-6:00 PM;,,,,,-118.143269,34.697669,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,6/28/2017 12:25:26 PM,West,32.9,39563.0,10587.0,35892.0,17811.0,,,
7121,The Farmers Market at the Great Park,Irvine,Orange,California,92618,January to December,sun:10:00 AM - 2:00 PM;,,,,,,,-117.7490656,33.665242,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,4/25/2012 3:15:52 PM,West,34.9,18617.0,1713.0,92862.0,48602.0,,,
7122,The Farmers Market at the Grove School,Redlands,,California,92373,,,,,,,,,-117.213,34.0515,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,West,38.1,33891.0,3522.0,65649.0,38534.0,,,
7123,The Fresh Market Burlingame (2),Burlingame,San Mateo County,California,94010,,,,,,,,,-122.365,37.5852,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,West,41.9,41480.0,2485.0,109775.0,74474.0,,,
7124,The Market Downtown Tulare,Visalia,,California,93292,,,,,,,,,-119.274,36.3073,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,West,31.9,38107.0,7057.0,53507.0,22443.0,,,
7125,The New Dana Point CFM,Dana Point,Orange,California,92629,,Sat: 9:00 AM-1:00 PM;,,,,,,,-117.699022,33.46779,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,5/12/2014 5:10:17 PM,West,45.3,27173.0,1966.0,85530.0,51346.0,,,
7126,The Petaluma East Side Farmers' Market,Petaluma ,Sonoma,California,94954,01/01/2017 to 12/31/2017,Tue: 10:00 AM-1:30 PM;,,,,,,,-122.630985,38.2535,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,Y,N,7/8/2017 12:01:28 PM,West,40.7,36785.0,3037.0,80645.0,33411.0,,,
7127,The Springs Community Farmers' Market ,Boyes Hot Springs ,Sonoma,California,95476,07/09/2017 to 09/10/2017,Sun: 4:00 PM-7:00 PM;,,,,,,,-122.48896299999998,38.316619,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,Y,N,7/8/2017 11:42:50 AM,West,44.9,38800.0,4702.0,58785.0,40040.0,,,
7128,The WALL Food + Flowers + Farmers Market,Los Angeles,Los Angeles,California,90014,01/01/2016 to 12/31/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-118.249691,34.040809,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,1/21/2016 3:51:25 PM,West,43.6,6008.0,2713.0,16551.0,27661.0,,,
7129,The Woodland Farmers Market,Woodland ,Yolo,California,95695,05/10/2014 to 09/27/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-121.7737712,38.6792311,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,6/27/2016 1:17:45 PM,West,37.8,37686.0,4890.0,51158.0,27272.0,,,
7130,The Woodland Farmers Market at Woodland Healthcare,Woodland,Yolo,California,95695,06/03/2014 to 08/26/2014,Tue: 4:30 AM-7:00 PM;,,,,,,,-121.793045,38.663686,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,3/27/2014 12:32:09 AM,West,37.8,37686.0,4890.0,51158.0,27272.0,,,
7131,Thousand Oaks Certified Farmers' Market,Thousand Oaks,Ventura,California,91301,01/03/2013 to 11/14/2013,Thu: 1:30 PM-6:00 PM;,,,,,,,-118.88376,34.181413,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,4/4/2014 11:12:07 AM,West,44.3,26218.0,1668.0,109675.0,51578.0,,,
7132,Thursday Civic Center Farmers Market,San Rafael,Marin,California,94903,01/01/2016 to 12/31/2016,Thu: 8:00 AM-1:00 PM;,,,,,,,-122.533581,38.002859,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,7/13/2016 1:30:22 PM,West,46.4,30411.0,1931.0,88646.0,48387.0,,,
7133,Thursday Marin Farmers Market,San Rafael ,Marin,California,94903,01/01/2018 to 12/31/2018,Thu: 8:00 AM-1:00 PM;,,,,,,,-122.534505,38.001229,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,7/26/2018 6:08:11 PM,West,46.4,30411.0,1931.0,88646.0,48387.0,,,
7134,Tiburon Farmers Market ,Tiburon ,Marin,California,94920,05/04/2017 to 09/28/2017,Thu: 3:30 PM-7:30 PM;,,,,,,,-122.45628,37.873323,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,7/8/2017 11:38:05 AM,West,49.6,12528.0,630.0,138884.0,102524.0,,,
7135,Toluca Lake CFM,Toluca Lake,Los Angeles,California,91356,,,,,,,,,-118.549,34.1726,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,41.9,30090.0,3860.0,70759.0,42149.0,,,
7136,Topanga Canyon Certified Farmer's Market,Topanga,Los Angeles,California,90290,,,,,,,,,-118.605,34.0906,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/17/2013 1:32:41 PM,West,44.5,7093.0,428.0,118750.0,53954.0,,,
7137,"Torrance Certified Farmers' Market -Tuesday and saturday- 2200 Crenshaw Blvd Torrance,Ca.90501",Torrance,Los Angeles,California,90501,January to December,Tue:8:00 AM - 1:00 PM;Sat:8:00 AM - 1:00 PM;,,,,,,,-118.328444,33.8249448,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,4/26/2012 1:51:12 PM,West,35.1,42373.0,6604.0,55138.0,25966.0,,,
7138,Tower District Farmers Market,Fresno ,Fresno,California,93728,01/01/2013 to 12/31/2013,Tue: 7:00 AM-2:30 PM;Thu: 7:00 AM-2:30 PM;Sat: 7:00 AM-2:30 PM;,,,,,,,-119.799153,36.757911,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 10:20:53 PM,West,33.1,14791.0,4791.0,32215.0,17446.0,,,
7139,Town Center Sunday Farmers' Market,El Dorado Hills,El Dorado,California,95762,05/18/2014 to 10/26/2014,Sun: 8:00 AM-1:00 PM;,,,,,,,-121.065914,38.650811,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,3/21/2014 5:40:31 PM,West,40.7,40829.0,1530.0,119382.0,47519.0,,,
7140,Tracy Kaiser CFM,Tracy,San Joaquin,California,95377,,,,,,,,,-121.456,37.7553,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,31.3,31597.0,1516.0,98072.0,29450.0,,,
7141,Tracy Wednesday CFM,Tracy,San Joaquin,California,95376,,,,,,,,,-121.419,37.7378,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,West,33.5,49442.0,5145.0,63374.0,24868.0,,,
7142,Trinidad CFM,Trinidad,Humboldt,California,95570,,,,,,,,,-124.141,41.0613,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,49.4,2085.0,384.0,47417.0,28383.0,,,
7143,Truckee Community Farmers Market,Truckee,Nevada,California,96161,06/04/2017 to 09/25/2017,Sun: 10:00 AM-2:00 PM;,,,,,,,-120.222507,39.325129,Y,N,N,N,Y,-,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,6/2/2017 1:09:33 AM,West,38.2,18113.0,1700.0,67750.0,38015.0,,,
7144,True Value Patterson FM,Patterson,Stanislaus,California,95363,,,,,,,,,-121.11,37.4806,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,West,31.3,26426.0,4355.0,53426.0,20058.0,,,
7145,Tuesday Morning Market at Steele Wines,Finley,Lake,California,95435,05/05/2015 to 10/27/2015,Tue: 8:30 AM-12:00 PM;,05/03/2016 to 10/25/2016,Tue: 8:30 AM-12:00 PM;,,,,,-122.875078,38.993068,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,7/29/2015 10:29:51 PM,West,30.1,322.0,69.0,,22384.0,,,
7146,Tuolumne Memorial Park CFM,Tuolumne,Tuolumne,California,95379,,,,,,,,,-120.237,37.9604,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,47.8,3782.0,716.0,50081.0,23286.0,,,
7147,Turlock Certified Farmers Market ,Turlock,,California,95380,,,,,,,,,-120.848,37.4933,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,West,32.1,41109.0,9770.0,40564.0,18743.0,,,
7148,Turlock Gourmet CFM,Turlock,St. Anislaus,California,95380,,,,,,,,,-120.846,37.4946,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,32.1,41109.0,9770.0,40564.0,18743.0,,,
7149,Tustin Certified Farmers' Market,Tustin,Orange,California,92780,01/01/2015 to 12/31/2015,Wed: 9:00 AM-1:00 PM;,,,,,,,-117.823466,33.743241,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,4/8/2015 12:37:44 PM,West,32.8,58755.0,7130.0,64680.0,26678.0,,,
7150,Twain Harte CFM,Twain Harte,TUOLUMNE,California,95383,,,,,,,,,-120.232,38.0384,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,West,50.2,3440.0,251.0,50368.0,29668.0,,,
7151,UC Davis Farmers Market,Davis,Yolo,California,95616,04/01/2015 to 06/03/2015,Wed: 10:00 AM-1:30 PM;,,,,,,,-121.7499278,38.5430292,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,3/24/2015 2:12:06 PM,West,23.0,47995.0,12860.0,44741.0,27145.0,,,
7152,UCSD Certified Farmers' Market,La Jolla,San Diego,California,92093,09/24/2013 to 06/10/2014,Tue: 10:00 AM-2:00 PM;,,,,,,,-117.236148,32.878533000000004,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 2:04:53 PM,West,,,,,,,,
7153,Ukiah Saturday CFM,Ukiah,Mendocino,California,95482,01/11/2014 to 12/20/2014,Sat: 9:00 AM-12:00 PM;,11/01/2012 to ,,,,,,-123.2081,39.1479,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,4/1/2014 12:37:43 AM,West,36.0,33538.0,6466.0,47698.0,22605.0,,,
7154,Union City Farmers' Market,Union City,Alameda,California,94587,January to December,Sat:9:00 AM - 1:00 PM;,,,,,,,-122.0782062,37.5964855,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/14/2012 12:59:45 PM,West,36.5,70687.0,5905.0,82083.0,29685.0,,,
7155,University Of San Francisco FM,San Francisco,San Francisco,California,94117,,,,,,,,,-122.452,37.7756,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,West,32.9,41568.0,4863.0,94479.0,58310.0,,,
