,MarketName,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,Longitude,Latitude,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,Region
6229,Wayne Farmers Market,Wayne,Wayne,Michigan,48184,05/07/2014 to 10/29/2014,Wed: 3:00 PM-7:00 PM;,,,,,,,-83.38221899999999,42.284294,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 11:09:28 AM,East North Central
6230,Wayne State University Farmers Market,Detroit ,Wayne,Michigan,48202,06/01/2018 to 10/31/2018,Wed: 10:00 AM-3:00 PM;,,,,,,,-83.064645,42.356528000000004,Y,N,N,Y,Y,-,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,7/26/2018 4:12:18 PM,East North Central
6231,West Bloomfield Farmers Market,West Bloomfield,,Michigan,48323,,,,,,,,,-83.3736,42.5572,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,East North Central
6232,West Branch Farmers Market,West Branch,Ogemaw,Michigan,48661,06/11/2016 to 10/29/2016,Sat: 8:00 AM-2:00 PM;,,,,,,,-84.2385,44.276,Y,Y,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/6/2016 11:50:39 AM,East North Central
6233,West Park Farmers Market,Grosse Point Park,Wayne,Michigan,48230,06/13/2015 to 10/10/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-82.942236,42.380937,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/28/2015 9:23:21 AM,East North Central
6234,Westland Farmers Market,Westland ,Wayne,Michigan,48185,05/02/2013 to 10/24/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-83.402194,42.323637,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/25/2013 2:01:48 PM,East North Central
6235,Westside Farmers Market,Westgate,Washtenaw,Michigan,48103,,,,,,,,,-83.7816,42.2808,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,East North Central
6236,Westside Farmers Market,Lansing,Ingham,Michigan,48933,07/12/2018 to ,Thu: 11:00 AM-12:30 PM;,,,,,,,-84.55985799999999,42.734770000000005,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,7/26/2018 10:09:52 PM,East North Central
6237,Westward Market,North Muskegon,Muskegon,Michigan,49445,,,,,,,,,-86.1037,43.2475,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr  7 2010  2:01PM,East North Central
6238,Whitmore Lake Farm & Artisan Market,Whitmore Lake,Washtenaw,Michigan,48189,,,,,,,,,-83.7638,42.4231,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May  3 2010 12:50PM,East North Central
6239,Williamston Farmers' Market,Williamston,Ingham,Michigan,48895,05/21/2017 to 10/08/2017,Sun: 10:00 AM-2:00 PM;,,,,,,,-84.283149,42.690102,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,6/29/2017 2:42:42 PM,East North Central
6240,Windmill Farmers Market,Detroit,Wayne,Michigan,48235,May to October,Wed:9:00 am - 7:00 pm;,,,,,,,-83.141,42.4041,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/20/2011 2:20:29 PM,East North Central
6241,Wixom Farmers Market,Wixom,Oakland,Michigan,48393,May to October,Thu:3:00 pm - 8:00 pm;,,,,,,,-83.5321,42.5246,N,Y,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/5/2011 7:50:41 AM,East North Central
6242,Wyandotte Farmers Market,Wyandotte ,Wayne,Michigan,48192,06/02/2016 to 10/20/2016,Thu: 12:00 PM-6:30 PM;,,,,,,,-83.1500042,42.2031602,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,N,7/8/2016 6:47:34 AM,East North Central
6243,YMCA Farmers Market,Grand Rapids,Kent,Michigan,49504,06/06/2013 to 09/26/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-85.68050600000001,42.967077,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/24/2013 6:29:52 PM,East North Central
6244,Zeeland Main Place Market,Zeeland,Ottawa,Michigan,49464,,,,,,,,,-86.0165,42.8123,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,East North Central
6245,AdairCo Farmers Market,Columbia,Adair County,Kentucky,42728,,,,,,,,,-85.29700000000001,37.1043,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,Central
6246,Anderson County Farmers Market ,Lawrenceburg ,Anderson,Kentucky,40342,04/18/2014 to 10/26/2014,Fri: 11:00 AM-6:00 PM;Sat: 9:00 AM-5:00 PM;Sun: 12:00 PM-4:00 PM;,,,,,,,-84.91805699999999,38.074839000000004,Y,N,Y,Y,N,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,3/22/2014 9:33:22 AM,Central
6247,Ballard County Farmers' Market,La Center ,Ballard,Kentucky,42056,05/15/2013 to 10/31/2013,Wed: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 8:00 AM-3:00 PM;,,,,,,,-88.966491,37.071983,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/19/2014 12:13:02 PM,Central
6248,Bardstown Farmers Market,Bardstown,Nelson,Kentucky,40004,05/03/2013 to 10/29/2013,Tue: 7:30 AM-12:30 PM;Fri: 7:30 AM-12:30 PM;Sat: 7:30 AM-12:30 PM;,,,,,,,-85.465096,37.810078999999995,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/2013 11:46:32 PM,Central
6249,Barren County Regional Farmers' Market,Glasgow,Barren,Kentucky,42142,05/02/2014 to 10/31/2014,Tue: 8:00 AM-1:00 PM;Fri: 8:00 AM-1:00 PM;,,,,,,,-85.91528000000001,36.99604,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,3/18/2014 11:41:08 AM,Central
6250,Bath County Farmers' Market,Owingsville,Bath,Kentucky,40360,06/21/2013 to 10/31/2013,Tue: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;,,,,,,,-83.720326,38.138877,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/18/2013 2:32:42 PM,Central
6251,Beaver Dam Farmer's Market,"Beaver Dam, Kentucky",Ohio,Kentucky,42320,05/23/2015 to 10/31/2015,Tue: 3:00 PM-6:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-86.870931,37.400207,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,8/26/2015 2:16:39 PM,Central
6252,Beechmont Open Air Market,Louisville,Jefferson,Kentucky,40214,,Sat: 8:00 AM-12:00 PM;,,,,,,,-85.7676285,38.1841037,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,7/13/2017 10:45:30 AM,Central
6253,Berea Farmer's Market,Berea,Madison,Kentucky,40403,04/09/2016 to 10/31/2016,Tue: 3:00 PM-6:00 PM;Sun: 9:00 AM-1:00 PM;,,,,,,,-84.297477,37.5682107,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,6/16/2016 4:09:05 PM,Central
6254,"Bluegrass Farmers' Market, Inc.",Lexington,Fayette,Kentucky,40509,04/18/2015 to 10/31/2015,Tue: 3:00 PM-6:00 PM;Sat: 9:00 AM-2:00 PM;,,,,,,,-84.419562,38.014459,Y,Y,N,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,5/11/2015 11:47:26 AM,Central
6255,"Bluegrass Farmers' Market, Inc.",Lexington,Fayette,Kentucky,40513,03/22/2014 to 12/12/2015,Thu: 3:00 PM-6:00 PM;Sat: 9:00 AM-2:00 PM;,,,,,,,-84.555073,38.016553,Y,Y,N,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,5/11/2015 11:50:41 AM,Central
6256,Bluegrass Global Growers Market,Louisville,Jefferson,Kentucky,40214,07/16/2013 to 10/29/2013,Tue: 5:30 PM-8:30 PM;,,,,,,,-85.763805,38.178432,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/10/2013 2:22:37 PM,Central
6257,Bluelicks Farmers Market,Mount Olivet ,Robertson,Kentucky,41064,05/09/2014 to 10/03/2014,Fri: 3:00 PM-7:00 PM;,,,,,,,-83.98544,38.441814,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/24/2014 3:18:34 PM,Central
6258,Boone County Farmers Market,Burlington,Boone,Kentucky,41005,05/04/2013 to 12/20/2013,Mon: 9:00 AM-6:00 PM;Tue: 9:00 AM-6:00 PM;Wed: 9:00 AM-6:00 PM;Thu: 9:00 AM-6:00 PM;Fri: 9:00 AM-6:00 PM;Sat: 9:00 AM-6:00 PM;Sun: 9:00 AM-6:00 PM;,,,,,,,-84.699311,39.020084000000004,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/26/2018 3:56:28 PM,Central
6259,Bounty of the Barrens Farmers' Market - Summer,Glasgow,Barren,Kentucky,42141,04/25/2015 to 10/31/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-85.912733,36.995979999999996,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,4/6/2015 10:14:05 AM,Central
6260,Bounty of the Barrens Farmers' Market - Winter,Glasgow,Barren,Kentucky,42141,11/14/2015 to 04/09/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-85.9446468,37.0100867,Y,N,N,N,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,4/6/2015 10:15:42 AM,Central
6261,Bowling Green's Original Farmers Market,Bowling Green,Warren,Kentucky,42101,03/16/2013 to 11/16/2013,Tue: 6:00 AM-;Thu: 6:00 AM-;Sat: 6:00 AM-;,,,,,,,-86.433927,36.968788,Y,Y,N,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/31/2014 4:56:28 PM,Central
6262,Boyd County Farmers’ Market,Ashland,Boyd,Kentucky,41102,,,,,,,,,-82.6995,38.4248,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6263,Boyle County Farmers' Market,Danville,Boyle,Kentucky,40422,04/02/2016 to 10/29/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-84.7668198,37.6494547,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/5/2016 5:43:44 PM,Central
6264,Bradford Square Farmers' Market,Hopkinsville,Christian,Kentucky,42240,06/03/2014 to 10/30/2014,Tue: 6:00 AM-1:00 PM;Thu: 6:00 AM-1:00 PM;Sat: 6:00 AM-1:00 PM;,,,,,,,-87.47376,36.8337026,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/3/2014 11:35:44 AM,Central
6265,Breckinridge County Farmers’ Produce Market,Hardinsburg,Breckinridge,Kentucky,40143,,,,,,,,,-86.4585,37.7683,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6266,Cadiz Trigg County Farmer's Market,Cadiz,Trigg,Kentucky,42211,04/04/2015 to 09/26/2015,Wed: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-87.83619,36.862713,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,4/9/2015 3:24:30 PM,Central
6267,Campbell County Farmers Market Association,Alexandria,Campbell,Kentucky,41001,05/16/2014 to 10/24/2014,Fri: 3:00 PM-6:00 PM;,,,,,,,-84.392748,38.977290999999994,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/18/2014 9:06:57 AM,Central
6268,Campbell County Farmers Market Association,Highland Heights,Campbell,Kentucky,41076,05/13/2014 to 10/28/2014,Tue: 3:00 PM-6:00 PM;,,,,,,,-84.4521,39.0282,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,3/18/2014 9:01:25 AM,Central
6269,Campbell County Farmers Market Association,Newport,Campbell,Kentucky,41071,06/07/2014 to 10/25/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-84.492037,39.090154999999996,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/18/2014 9:14:21 AM,Central
6270,Carlisle County Farmers Market,Bardwell,Carlisle,Kentucky,42023,,,,,,,,,-89.0086,36.869,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6271,Carter County Farmers’ Market,Grayson,Carter,Kentucky,41143,,,,,,,,,-82.9037,38.332,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6272,Cave City Farmer's Market,Cave City,Barren,Kentucky,42127,06/06/2013 to 09/26/2013,Tue: 8:00 AM-12:00 PM;Thu: 8:00 AM-7:00 PM;Sun: 8:00 AM-12:00 PM;,,,,,,,-85.967205,37.141409,Y,Y,Y,Y,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/2/2014 11:36:55 AM,Central
6273,Clinton County Farmers' Market,Albany,Clinton,Kentucky,42602,,,,,,,,,-85.1347,36.6909,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6274,Community Farmers Market Bowling Green,Bowling Green,Warren,Kentucky,42101,01/01/2016 to 12/31/2016,Tue: 2:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-86.46584990000001,36.96577429999999,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,7/11/2016 11:09:03 AM,Central
6275,Country Fresh Meats and Farmer's Market,Sturgis,Union,Kentucky,42459,01/01/2015 to 12/31/2015,Mon: 6:00 AM-6:00 PM;Tue: 6:00 AM-6:00 PM;Wed: 6:00 AM-6:00 PM;Thu: 6:00 AM-6:00 PM;Fri: 6:00 AM-6:00 PM;Sat: 7:00 AM-5:00 PM;Sun: 10:00 AM-2:00 PM;,,,,,,,-87.951651,37.475590000000004,Y,N,N,N,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/23/2015 11:13:04 AM,Central
6276,Cynthiana-Harrison County Farmers' Market,Cynthiana,Harrison,Kentucky,41031,05/02/2015 to 09/26/2015,Tue: 9:00 AM-1:00 PM;Fri: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-84.286594,38.394415,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/21/2015 9:16:57 AM,Central
6277,Douglass Loop Farmers' Market,Louisville,Jefferson,Kentucky,40205,03/14/2015 to 12/05/2015,Sat: 10:00 AM-2:00 PM;,,,,,,,-85.694272,38.225491999999996,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,2/20/2015 6:11:27 PM,Central
6278,Downtown Farmers Market,Murray,Calloway,Kentucky,42071,05/19/2018 to 10/27/2018,Sat: 7:00 AM-12:00 PM;,,,,,,,-88.30222909999999,36.609795899999995,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,7/26/2018 3:45:49 PM,Central
6279,Edmonson County Farmers’ Market,Brownsville,Edmonson,Kentucky,42210,,,,,,,,,-86.2559,37.1916,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6280,Elliott County Farmers’ Market,Sandy Hook,Elliott,Kentucky,41171,,,,,,,,,-83.1052,38.1232,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6281,Estill County Farmers’ Market,Irvine,Estill,Kentucky,40336,,,,,,,,,-83.975,37.6874,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6282,Farmers Market at the Depot,Springfield,Washington,Kentucky,40069,05/01/2014 to 10/01/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-85.2227,37.6838,N,Y,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,4/1/2014 1:32:45 PM,Central
6283,Farmers Market on the Square,Columbia ,Adair,Kentucky,42728,04/01/2015 to 10/01/2015,Tue: 4:30 PM-7:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-85.3060079,37.103046899999995,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,5/12/2015 4:45:19 PM,Central
6284,Fleming County Farmers’ Market,Flemingsburg,Fleming,Kentucky,41041,,,,,,,,,-83.7592,38.4208,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6285,Floyd County Farmers Market,Prestonsburg,Floyd,Kentucky,41653,05/28/2016 to 10/01/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-82.77380699999999,37.668349,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,6/27/2016 1:12:17 PM,Central
6286,Fort Thomas Farmers' Market - DEP's Fine Wine,Fort Thomas,Calloway,Kentucky,41075,04/05/2014 to 09/06/2014,Sat: 2:00 PM-4:00 PM;,,,,,,,-84.461401,39.064893,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,5/19/2014 10:52:44 AM,Central
6287,Fort Thomas Farmers' Market - Historic Midway Business District,Fort Thomas,Campbell,Kentucky,41075,05/07/2014 to 10/29/2014,Wed: 3:00 PM-7:00 PM;,,,,,,,-84.446892,39.06411,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,5/19/2014 10:54:48 AM,Central
6288,Fort Thomas Farmers' Market - Warden & Associates Realty,Fort Thomas,Campbell,Kentucky,41075,05/30/2014 to 10/31/2014,Fri: 3:00 PM-7:00 PM;,,,,,,,-84.44859,39.078481,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,5/19/2014 10:47:26 AM,Central
6289,Franklin County Farmers Market,Frankfort ,Franklin,Kentucky,40601,04/13/2013 to 11/23/2013,Tue: 7:00 AM-12:00 PM;Thu: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-84.880012,38.200524,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/28/2013 12:35:14 PM,Central
6290,Franklin-Simpson Farmers Market,Franklin,Simpson,Kentucky,42134,05/15/2014 to 10/31/2014,Tue: 6:30 AM-3:00 PM;Thu: 6:30 AM-3:00 PM;Fri: 6:30 AM-3:00 PM;Sat: 6:30 AM-3:00 PM;,,,,,,,-86.577411,36.724212,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,3/14/2014 11:08:36 AM,Central
6291,Garrard County Farmers Market,Lancaster,Garrard,Kentucky,40444,,,,,,,,,-84.5787,37.6159,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/11/2013 1:33:52 PM,Central
6292,Grant County Farmers' Market,Williamstown,Grant,Kentucky,41097,May to October,Fri:8:00 AM - 12:00 PM;Sat:8:00 AM - 12:00 PM;,,,,,,,-84.577839,38.664369,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/8/2012 10:58:57 AM,Central
6293,Grant County Farmers' Market,Crittenden,Grant,Kentucky,41035,May to October,Tue:9:00 AM - 5:00 PM;Fri:9:00 AM - 5:00 PM;Sat:9:00 AM - 4:00 PM;,,,,,,,-84.60498299999999,38.774997,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/8/2012 10:58:57 AM,Central
6294,Grant County Farmers' Market,Williamstown,Grant,Kentucky,41097,June to September,Mon:10:00 AM - 2:00 PM;Tue:10:00 AM - 2:00 PM;,,,,,,,-84.5753548,38.651525899999996,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/8/2012 10:58:57 AM,Central
6295,Graves County Mayfield Farmers' Market,Mayfield,Graves,Kentucky,42066,April to October,Tue:3:00 PM - 6:00 PM;Thu:3:00 PM - 6:00 PM;,,,,,,,-88.6386678,36.7416394,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,4/30/2012 2:21:51 PM,Central
6296,Graves County Mayfield Farmers' Market,Mayfield,Graves,Kentucky,42066,April to October,sun:7:00 AM - 12:00 PM;,,,,,,,-88.63518499999999,36.741412,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,4/30/2012 2:21:51 PM,Central
6297,Gray Street Farmers Market,Louisville,Jefferson,Kentucky,40202,05/18/2017 to 10/26/2017,Thu: 10:30 AM-1:30 PM;,,,,,,,-85.746144,38.246362,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,6/27/2017 12:45:53 PM,Central
6298,Grayson County Farmers’ Market,Leitchfield,Grayson,Kentucky,42754,,,,,,,,,-86.2876,37.4845,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
6299,Greenup County Farmers Market II,South Shore,Greenup,Kentucky,41175,,,,,,,,,-82.9142,38.7311,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,Central
